times_1,times_2,times_3,times_4,times_5,times_6,times_7,times_8,times_9,times_10,times_11,times_12,times_13,times_14,times_15,times_16,times_17,times_18,times_19,times_20,times_21,times_22,times_23,times_24,times_25,times_26,times_27,times_28,times_29,times_30,times_31,times_32,times_33,times_34,times_35,times_36,times_37,times_38,times_39,times_40,times_41,times_42,times_43,times_44,times_45,times_46,times_47,times_48,times_49,times_50,times_51,times_52,times_53,times_54,times_55,times_56,times_57,times_58,times_59,times_60,times_61,times_62,times_63,times_64,times_65,times_66,times_67,times_68,times_69,times_70,times_71,times_72,times_73,times_74,times_75,times_76,times_77,times_78,times_79,times_80,times_81,times_82,times_83,times_84,times_85,times_86,times_87,times_88,times_89
-0.979533333333393,-0.950733333333346,-0.922833333333301,-0.885033333333354,-0.857266666666646,-0.832966666666721,-0.7963666666667,-0.768599999999992,-0.700166666666632,-0.6488333333333,-0.618966666666665,-0.593966666666688,-0.55933333333337,-0.55090000000007,-0.525800000000004,-0.518000000000029,-0.477633333333301,-0.444133333333411,-0.407666666666728,-0.38093333333336,-0.361600000000067,-0.345699999999965,-0.333433333333346,-0.319500000000062,-0.302233333333334,-0.289466666666726,-0.284033333333355,-0.280899999999974,-0.252700000000004,-0.203333333333376,-0.177199999999971,-0.154633333333322,-0.126800000000003,-0.106800000000021,-0.0806333333333669,-0.0628666666666504,-0.0542666666666491,-0.0388333333334003,-0.0170333333333019,0.00113333333331411,0.0206333333333077,0.0384000000000242,0.0519666666666581,0.071866666666665,0.0814000000000306,0.113366666666593,0.136133333333305,0.163766666666675,0.174533333333329,0.188266666666664,0.214200000000005,0.242533333333313,0.25806666666665,0.285266666666644,0.309999999999945,0.325666666666621,0.368399999999951,0.540099999999939,0.578999999999951,0.60450000000003,0.630599999999959,0.669999999999959,0.720699999999965,0.77170000000001,0.804099999999949,0.861266666666666,0.893699999999967,0.934033333333332,0.984333333333325,,,,,,,,,,,,,,,,,,,,
-0.989533333333384,-0.950766666666709,-0.94380000000001,-0.9138333333334,-0.88093333333336,-0.865300000000047,-0.849966666666774,-0.823933333333343,-0.81016666666676,-0.794466666666722,-0.777533333333395,-0.768766666666693,-0.758100000000013,-0.741833333333375,-0.727400000000102,-0.710000000000036,-0.674733333333393,-0.632333333333349,-0.597133333333431,-0.556966666666767,-0.528133333333358,-0.510933333333355,-0.487600000000043,-0.464566666666769,-0.457733333333408,-0.425233333333381,-0.406033333333426,-0.38686666666672,-0.375900000000001,-0.36236666666673,-0.342300000000023,-0.319566666666674,-0.309133333333421,-0.290166666666778,-0.280533333333437,-0.264900000000011,-0.259333333333416,-0.223833333333346,-0.209433333333436,-0.192800000000034,-0.178900000000112,-0.155600000000049,-0.140466666666725,-0.12166666666667,-0.105500000000006,-0.0947000000001026,-0.0801333333333787,-0.0637333333334027,-0.054300000000012,-0.0387333333334254,-0.0176666666667415,0.00713333333328592,0.0160666666665747,0.0281333333332441,0.0434333333332688,0.0628333333332876,0.0741333333332932,0.0883999999999787,0.113666666666631,0.131266666666647,0.155733333333274,0.179133333333311,0.188166666666575,0.196033333333276,0.227233333333288,0.244166666666615,0.27069999999992,0.309266666666645,0.331766666666567,0.355099999999993,0.375299999999925,0.405099999999948,0.440933333333305,0.474199999999996,0.499733333333324,0.547099999999887,0.571266666666588,0.59663333333333,0.615766666666559,0.636833333333243,0.669766666666646,0.684099999999944,0.741833333333261,0.79396666666662,0.830333333333328,0.872266666666633,0.896233333333271,0.935766666666609,0.986266666666666
-0.984299999999962,-0.946433333333289,-0.910466666666593,-0.884399999999914,-0.847099999999955,-0.821299999999951,-0.808933333333357,-0.754466666666644,-0.703666666666663,-0.666666666666629,-0.644266666666681,-0.600599999999986,-0.579200000000014,-0.528266666666582,-0.459466666666685,-0.426399999999944,-0.38763333333327,-0.372299999999996,-0.354233333333354,-0.329599999999914,-0.291033333333303,-0.266266666666638,-0.246199999999931,-0.216266666666684,-0.199066666666681,-0.158599999999979,-0.134166666666601,-0.1171333333333,-0.104566666666642,-0.0789999999999509,-0.0603333333333467,-0.0290666666666084,-0.00919999999996435,0.00560000000007221,0.0240000000000009,0.0466000000000122,0.0676666666666961,0.0807666666667046,0.111533333333341,0.151533333333418,0.167766666666694,0.181900000000041,0.21530000000007,0.235599999999977,0.258033333333401,0.281400000000076,0.360400000000027,0.413033333333374,0.438133333333326,0.504233333333332,0.558100000000081,0.590800000000058,0.62026666666668,0.642766666666716,0.667900000000031,0.691166666666732,0.720266666666703,0.743200000000002,0.766933333333327,0.791533333333405,0.826700000000073,0.850233333333335,0.875099999999975,0.929966666666701,0.970300000000066,,,,,,,,,,,,,,,,,,,,,,,,
-0.986366666666754,-0.95566666666673,-0.927333333333422,-0.825199999999995,-0.78393333333338,-0.759500000000003,-0.719300000000089,-0.698733333333394,-0.689000000000078,-0.664000000000101,-0.639466666666749,-0.589033333333418,-0.538133333333349,-0.489000000000033,-0.436533333333387,-0.323733333333394,-0.269400000000019,-0.239133333333371,-0.215333333333433,-0.152966666666771,-0.107633333333411,-0.0619333333333998,-0.0301333333334242,-0.0104666666667299,0.0229333333332988,0.0390666666665993,0.0602333333332581,0.0768999999999096,0.0831999999999198,0.0992666666666082,0.107533333333322,0.127199999999903,0.142799999999966,0.150366666666628,0.166533333333291,0.183299999999917,0.201299999999947,0.211899999999901,0.22079999999994,0.235933333333264,0.251199999999926,0.261266666666643,0.281099999999924,0.293699999999944,0.311533333333273,0.324566666666669,0.363633333333269,0.383366666666575,0.421433333333312,0.45483333333334,0.49666666666667,0.514899999999898,0.561966666666649,0.639299999999935,0.665333333333251,0.763533333333271,0.810466666666571,0.836666666666588,0.859666666666612,0.913966666666624,0.93509999999992,0.968633333333287,0.994666666666603,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.967333333333386,-0.87146666666672,-0.776966666666681,-0.736800000000017,-0.712633333333429,-0.668033333333369,-0.586700000000064,-0.533766666666679,-0.47163333333333,-0.402700000000095,-0.354233333333354,-0.327066666666724,-0.282633333333365,-0.261800000000108,-0.248100000000022,-0.203733333333389,-0.170266666666748,-0.152366666666694,-0.123466666666673,-0.0925000000000864,-0.0678333333333967,-0.051900000000046,-0.024366666666765,-0.00250000000005457,0.0146666666665851,0.0375999999999976,0.0460666666666611,0.0676333333333332,0.082533333333231,0.105699999999956,0.115799999999922,0.137933333333308,0.15986666666663,0.165566666666564,0.183033333333242,0.193499999999972,0.215799999999945,0.253466666666668,0.271699999999896,0.299633333333304,0.333299999999895,0.370999999999981,0.426733333333232,0.539099999999962,0.606166666666581,0.674966666666592,0.717999999999961,0.735766666666564,0.750133333333338,0.823666666666668,0.852666666666664,0.881899999999973,0.943133333333321,0.989233333333232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.874000000000024,-0.812666666666701,-0.77113333333341,-0.750100000000089,-0.703533333333326,-0.651366666666718,-0.59030000000007,-0.544633333333422,-0.498733333333348,-0.450800000000072,-0.437999999999988,-0.368400000000065,-0.346133333333341,-0.322600000000079,-0.299366666666742,-0.281600000000026,-0.262500000000045,-0.25100000000009,-0.226566666666713,-0.203833333333364,-0.181800000000067,-0.153833333333409,-0.123433333333423,-0.0923333333333858,-0.0691333333334114,-0.0312000000000126,0.00479999999993197,0.0174999999999272,0.0379666666666481,0.0561999999999898,0.0828999999999951,0.101466666666624,0.118333333333339,0.146866666666597,0.161099999999919,0.187099999999987,0.208700000000022,0.231733333333295,0.244833333333304,0.266833333333352,0.316399999999931,0.34086666666667,0.348299999999995,0.393833333333305,0.421899999999937,0.445699999999988,0.457199999999943,0.555166666666651,0.622266666666633,0.702766666666662,0.746866666666619,0.798999999999978,0.826733333333323,0.921966666666663,0.97413333333327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.979100000000017,-0.95049999999992,-0.8909666666666,-0.840200000000095,-0.728599999999915,-0.677200000000084,-0.605199999999968,-0.567366666666658,-0.539299999999912,-0.420366666666723,-0.379300000000057,-0.346866666666756,-0.310033333333422,-0.288600000000088,-0.259333333333416,-0.232433333333347,-0.209666666666635,-0.184700000000021,-0.167333333333318,-0.147300000000087,-0.128433333333305,-0.109699999999975,-0.0842000000000098,-0.0560333333332892,-0.0421666666666169,-0.0327333333332263,-0.0271333333332677,-0.0081000000000131,0.000199999999949796,0.016399999999976,0.0323666666665758,0.044933333333347,0.0580999999999676,0.0773999999998978,0.0892333333333681,0.107066666666697,0.129833333333409,0.14966666666669,0.174233333333405,0.204366666666601,0.224099999999908,0.240633333333335,0.26003333333324,0.292566666666744,0.305366666666714,0.340533333333269,0.356999999999971,0.372200000000021,0.395999999999958,0.44026666666673,0.4844333333333,0.527333333333445,0.543133333333344,0.59623333333343,0.690233333333254,0.767166666666753,0.80676666666659,0.847400000000107,0.893466666666654,0.934933333333447,0.97476666666671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.984000000000151,-0.91266666666661,-0.859666666666726,-0.839500000000044,-0.804533333333438,-0.784366666666756,-0.725866666666661,-0.686500000000024,-0.634700000000066,-0.582533333333458,-0.563599999999951,-0.525700000000143,-0.485300000000052,-0.450433333333422,-0.421033333333298,-0.387500000000045,-0.345166666666728,-0.32140000000004,-0.309433333333345,-0.294599999999946,-0.28686666666681,-0.246333333333496,-0.216800000000148,-0.201666666666824,-0.162766666666812,-0.148633333333464,-0.126033333333453,-0.0954000000001543,-0.0734666666667181,-0.0440333333333456,-0.0359000000000833,-0.00863333333336413,-0.000766666666777382,0.0184999999999036,0.0328666666666777,0.0461999999999989,0.0681333333332077,0.0755666666666457,0.0822333333333063,0.111400000000003,0.125133333333224,0.136199999999917,0.143499999999904,0.16639999999984,0.170533333333196,0.187166666666599,0.203033333333224,0.218166666666548,0.227866666666614,0.239066666666531,0.255699999999933,0.276333333333241,0.282533333333276,0.298033333333251,0.319633333333286,0.354433333333191,0.390333333333274,0.408400000000029,0.448133333333317,0.463333333333367,0.517466666666678,0.618799999999965,0.655299999999897,0.841666666666697,0.868099999999913,0.922333333333199,0.980099999999993,,,,,,,,,,,,,,,,,,,,,,
-0.995666666666466,-0.971266666666679,-0.924133333333202,-0.838899999999967,-0.798299999999927,-0.757933333333312,-0.703733333333275,-0.629500000000007,-0.592799999999897,-0.52226666666661,-0.472866666666505,-0.314399999999978,-0.29139999999984,-0.255733333333183,-0.218733333333148,-0.178666666666459,-0.121099999999842,-0.0769999999999982,-0.0471000000000004,-0.0326000000000022,-0.0135666666665202,0.00363333333348237,0.0161000000000513,0.0336666666667043,0.0607666666667228,0.0811000000001059,0.0953333333334285,0.116366666666863,0.138500000000022,0.165266666666867,0.185566666666773,0.206500000000005,0.234166666666852,0.260966666666718,0.276966666666794,0.313166666666802,0.334766666666837,0.344866666666803,0.368833333333441,0.405233333333399,0.426500000000033,0.503500000000031,0.607733333333499,0.659000000000106,0.685533333333524,0.744733333333443,0.826500000000124,0.855466666666871,0.913666666666813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.928733333333412,-0.832933333333358,-0.74236666666684,-0.701766666666799,-0.685233333333372,-0.627900000000182,-0.599733333333461,-0.547700000000077,-0.526266666666743,-0.43453333333332,-0.410133333333533,-0.374166666666724,-0.342766666666876,-0.303300000000036,-0.267900000000054,-0.259933333333493,-0.217166666666799,-0.187166666666826,-0.171700000000101,-0.130300000000034,-0.122299999999996,-0.073566666666693,-0.0546666666666624,-0.0291333333334478,0.00149999999985084,0.0243333333332885,0.0540999999998348,0.0715000000000146,0.0801666666666279,0.112266666666528,0.127999999999929,0.153633333333346,0.179533333333211,0.205833333333203,0.233433333333323,0.251566666666577,0.272699999999986,0.295366666666496,0.327766666666548,0.348033333333206,0.375833333333276,0.412066666666533,0.494999999999891,0.550099999999929,0.588533333333316,0.828066666666473,0.976699999999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.948399999999992,-0.930966666666791,-0.882133333333513,-0.861499999999978,-0.844100000000026,-0.82176666666669,-0.786600000000135,-0.707700000000159,-0.607833333333474,-0.496000000000095,-0.462899999999991,-0.39036666666675,-0.338466666666818,-0.25813333333349,-0.187599999999975,-0.111300000000028,-0.074500000000171,-0.0236999999999625,0.0162666666665245,0.0567333333333409,0.111833333333152,0.144800000000032,0.166666666666515,0.182399999999916,0.197033333333366,0.20939999999996,0.23813333333328,0.263066666666646,0.273266666666586,0.282033333333175,0.303933333333362,0.313933333333352,0.321599999999989,0.332999999999856,0.346733333333304,0.373266666666495,0.390699999999924,0.405266666666648,0.4213666666667,0.436033333333171,0.452433333333374,0.461299999999937,0.479733333333343,0.49763333333317,0.528866666666545,0.574499999999944,0.595433333333176,0.607566666666571,0.650366666666514,0.680933333333314,0.709299999999985,0.741366666666636,0.762266666666619,0.794999999999845,0.82213333333334,0.856099999999969,0.954299999999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.995133333333342,-0.968399999999974,-0.945399999999836,-0.92843333333326,-0.865199999999959,-0.845666666666602,-0.803266666666559,-0.773366666666561,-0.757666666666637,-0.70699999999988,-0.636999999999944,-0.597866666666505,-0.526233333333266,-0.498566666666648,-0.457933333333358,-0.4384666666665,-0.418466666666518,-0.396233333333385,-0.349166666666633,-0.318566666666584,-0.300799999999981,-0.278533333333371,-0.25613333333331,-0.22256666666658,-0.197266666666565,-0.157166666666626,-0.123499999999922,-0.102099999999837,-0.0920666666665966,-0.0686333333333096,-0.0458333333333485,-0.029933333333247,-0.00540000000000873,0.031400000000076,0.051433333333307,0.0696000000000367,0.0940333333333001,0.116666666666788,0.135966666666718,0.145033333333458,0.162400000000162,0.166266666666615,0.191466666666656,0.203899999999976,0.211999999999989,0.225866666666661,0.237700000000132,0.256933333333336,0.279300000000148,0.300300000000107,0.326233333333448,0.343166666666775,0.351233333333312,0.383366666666689,0.401466666666693,0.430966666666791,0.433800000000019,0.452966666666725,0.476566666666713,0.495166666666819,0.512866666666696,0.533333333333303,0.548033333333478,0.574133333333293,0.602100000000064,0.625,0.643433333333405,0.701600000000099,0.729266666666717,0.815900000000056,0.966233333333321,,,,,,,,,,,,,,,,,,
