10.556	2.5	1
13.115	2.5	1
15.674	2.5	1
18.246	2.5	1
20.818	2.5	1
23.377	2.5	1
25.936	2.5	1
28.495	2.5	1
31.054	2.5	1
81.793	2.5	1
84.366	2.5	1
86.938	2.5	1
89.51	2.5	1
92.082	2.5	1
94.655	2.5	1
97.227	2.5	1
99.799	2.5	1
102.372	2.5	1
104.944	2.5	1
153.085	2.5	1
155.644	2.5	1
158.202	2.5	1
160.775	2.5	1
163.334	2.5	1
165.893	2.5	1
168.451	2.5	1
171.01	2.5	1
173.569	2.5	1
176.129	2.5	1
181.193	2.5	1
183.765	2.5	1
186.337	2.5	1
188.91	2.5	1
191.482	2.5	1
194.054	2.5	1
196.627	2.5	1
199.199	2.5	1
201.771	2.5	1
204.343	2.5	1
