10.569	2.5	1
13.128	2.5	1
15.687	2.5	1
18.259	2.5	1
20.818	2.5	1
23.377	2.5	1
25.936	2.5	1
28.495	2.5	1
31.054	2.5	1
33.613	2.5	1
43.782	2.5	1
46.341	2.5	1
48.901	2.5	1
51.459	2.5	1
54.018	2.5	1
56.59	2.5	1
59.149	2.5	1
61.709	2.5	1
81.78	2.5	1
84.353	2.5	1
86.925	2.5	1
89.497	2.5	1
92.069	2.5	1
94.642	2.5	1
97.214	2.5	1
99.786	2.5	1
102.359	2.5	1
104.931	2.5	1
109.982	2.5	1
112.541	2.5	1
115.1	2.5	1
117.659	2.5	1
120.218	2.5	1
122.777	2.5	1
125.336	2.5	1
127.895	2.5	1
130.454	2.5	1
133.013	2.5	1
153.085	2.5	1
155.657	2.5	1
158.217	2.5	1
160.776	2.5	1
163.335	2.5	1
165.907	2.5	1
168.466	2.5	1
171.025	2.5	1
173.584	2.5	1
176.143	2.5	1
181.207	2.5	1
183.779	2.5	1
186.352	2.5	1
188.924	2.5	1
191.496	2.5	1
196.641	2.5	1
199.213	2.5	1
201.786	2.5	1
204.358	2.5	1
224.43	2.5	1
227.002	2.5	1
229.575	2.5	1
232.147	2.5	1
234.719	2.5	1
237.291	2.5	1
239.864	2.5	1
242.436	2.5	1
245.008	2.5	1
247.581	2.5	1
252.645	2.5	1
255.218	2.5	1
257.79	2.5	1
260.362	2.5	1
262.935	2.5	1
265.507	2.5	1
268.079	2.5	1
270.651	2.5	1
273.224	2.5	1
275.796	2.5	1
