10.556	2.5	1
13.128	2.5	1
15.687	2.5	1
18.26	2.5	1
20.832	2.5	1
23.391	2.5	1
25.95	2.5	1
28.509	2.5	1
31.068	2.5	1
33.627	2.5	1
38.691	2.5	1
41.264	2.5	1
43.836	2.5	1
46.408	2.5	1
48.981	2.5	1
51.553	2.5	1
54.125	2.5	1
56.698	2.5	1
59.27	2.5	1
61.842	2.5	1
81.901	2.5	1
84.46	2.5	1
87.019	2.5	1
89.578	2.5	1
92.137	2.5	1
97.255	2.5	1
99.813	2.5	1
104.931	2.5	1
112.555	2.5	1
115.114	2.5	1
120.245	2.5	1
122.804	2.5	1
125.363	2.5	1
133.04	2.5	1
155.684	2.5	1
158.257	2.5	1
160.829	2.5	1
163.401	2.5	1
165.974	2.5	1
168.546	2.5	1
171.118	2.5	1
173.69	2.5	1
176.263	2.5	1
181.327	2.5	1
183.9	2.5	1
186.472	2.5	1
189.044	2.5	1
191.617	2.5	1
194.189	2.5	1
196.761	2.5	1
199.333	2.5	1
201.906	2.5	1
204.478	2.5	1
224.537	2.5	1
227.096	2.5	1
229.655	2.5	1
232.214	2.5	1
234.773	2.5	1
237.332	2.5	1
239.89	2.5	1
242.449	2.5	1
245.008	2.5	1
247.567	2.5	1
252.632	2.5	1
255.204	2.5	1
257.777	2.5	1
260.336	2.5	1
262.895	2.5	1
265.454	2.5	1
268.012	2.5	1
270.585	2.5	1
273.144	2.5	1
275.703	2.5	1
