,dists,v_dists,h_dists,type,delay,times,bins
32,9.76849201981676,7.346313067087215,6.438565108901777,invalid,300,0.5450677601993666,9
33,0.7156486336437214,0.6694689822278793,0.25291154317447195,invalid,300,0.5429275402013175,0
34,17.959807896634157,5.038948264831307,17.23843670604606,invalid,100,0.874955277604577,18
35,19.127732641500828,18.017707712599037,6.421243243180049,invalid,300,0.702723469579053,19
36,10.347543916250125,0.8590818658552906,10.311820568962764,invalid,300,0.6476796072579234,10
37,2.4144091660349543,2.0419300259547506,1.2883684993580193,invalid,100,0.5759019806780599,2
38,19.555667643685585,16.326679852741126,10.763998419564558,invalid,100,0.7641126826732436,19
39,1.8855013686898385,1.8744112262773487,0.2042007985701829,invalid,300,0.43438825598572217,1
40,13.120648114294825,9.544991817582012,9.002474001153281,invalid,100,0.8108909212310631,13
41,1.5869693535642926,0.8511110726906733,1.3394333395490796,invalid,100,0.61162560060632,1
42,0.3769588476129815,0.278946635400269,0.25354831372457676,invalid,300,0.4578387343541085,0
43,16.36490286172748,14.436173208425897,7.707590334864885,invalid,300,0.6383197906961535,16
44,7.086890355146684,0.7750415593558445,7.044382548324754,invalid,300,0.4954659036566039,7
45,3.2126273931889138,2.229452540014023,2.3131182717908776,invalid,300,0.49593497509648665,3
46,17.045429891736795,8.090580653404935,15.00297253496333,invalid,300,0.7122710857653896,17
47,15.93050382188503,13.736434973406514,8.067918333775319,invalid,300,0.6180071470190184,16
48,7.8948106376510445,3.464280515813601,7.094138109180166,invalid,300,0.5261475641190748,8
49,12.153383757399672,12.03435933765224,1.6967416087573484,invalid,300,0.5802296916857526,12
50,19.105129684674182,18.019109413596574,6.349620162580904,invalid,300,0.6624830963593293,19
51,16.80567822555085,10.085452653068302,13.443008048925341,invalid,100,0.7409520615658698,17
52,5.488118386474297,1.2624067652567437,5.34095240411214,invalid,100,0.600623430214762,5
53,5.137850834428028,3.5829999748474832,3.6823392533925663,invalid,100,0.6460084605610392,5
54,16.949807622551752,16.049711509812667,5.450021916772472,invalid,300,0.6525195127238385,17
55,9.321699943061464,7.6797537978305,5.283509386116401,invalid,300,0.5507381582209243,9
56,4.9225310169303285,1.9658038244386975,4.512973181447384,invalid,300,0.5492062476435856,5
57,1.2074403724702096,0.7970304239148915,0.9070031733268892,invalid,300,0.48070483108941453,1
58,0.9999782714991566,0.9080206251136154,0.41887359410533404,invalid,100,0.628612414834071,1
59,19.98661858131398,19.326114140839067,5.0957074612055155,invalid,300,0.6723037098568372,20
60,22.53073343629467,2.461442519893869,22.39587573413072,invalid,100,0.8694818051772942,22
61,12.192319464964706,4.4209584684736685,11.36256045773963,invalid,300,0.6139194744340662,12
62,4.50709630132085,2.528107121463714,3.7312988960661597,invalid,300,0.5365224596686053,4
63,18.31024864547526,10.34612989753786,15.107044767339568,invalid,100,0.8093375009756252,18
64,10.7372080187275,7.650455692355517,7.53380141341217,invalid,300,0.517346597720437,10
65,21.907091903598758,9.309243394216537,19.83075044217838,invalid,100,0.801369285805433,22
66,13.832762497926828,4.708409013235816,13.006775268610223,invalid,300,0.5560739980591225,14
67,16.39173891100713,14.05414844123989,8.436232341408077,invalid,100,0.7045315323383464,16
68,19.518776437021394,19.51785145013517,0.19002202208714364,invalid,300,0.6276227280102482,19
69,6.684311395640034,3.1272489726632515,5.907650353301205,invalid,100,0.6192446744683369,6
70,1.6837001955138655,1.5688446013904302,0.6112061559421101,invalid,300,0.46623047410361296,1
71,15.461636327238159,0.30934147449597754,15.458541514901313,invalid,300,0.6866015054404719,15
72,21.96558618413451,6.295536459983474,21.044077482599697,invalid,300,0.7971484922129127,22
73,21.332503331670654,14.617942918071597,15.536777118815216,invalid,300,0.6964898865706536,21
74,17.452716311948368,17.353710418668246,1.8563516289630624,invalid,300,0.5840357079569327,17
75,8.089038606663006,7.897688321590508,1.7490182260621219,invalid,100,0.6314467089128728,8
76,17.987826252307507,17.025853802370722,5.803636410346672,invalid,300,0.6039704664382989,18
77,10.477020712315108,9.740992931559393,3.8575924763496867,invalid,300,0.548565972624853,10
78,10.84305006263134,10.649795290550907,2.0380370286354563,invalid,300,0.5514043875164423,11
79,12.441046641550743,12.4102467593004,0.8748810836422144,invalid,300,0.6259152635361906,12
80,7.431443642897535,4.463694228768285,5.941530817022066,invalid,300,0.5933639462472257,7
81,18.81215530524963,12.849252313234935,13.74022933650157,invalid,100,0.7021512284805553,19
82,4.120256637267114,3.1896949227866096,2.6081336347075914,invalid,300,0.47439527124460745,4
83,21.23904507483983,19.612386160269327,8.151769427035713,invalid,300,0.737118919381688,21
84,14.151598962510864,10.178082451149626,9.832313604301815,invalid,100,0.7407613686455109,14
85,9.693752667315673,6.681959460346614,7.022838353926005,invalid,100,0.6706964166685037,9
86,13.373301366087993,7.014842163587857,11.385832373970777,invalid,100,0.6721281517902303,13
87,6.114846099793226,3.4250397026038826,5.065614065416308,invalid,300,0.5519203969215127,6
88,1.623156180272475,1.6186834527382405,0.12041538684129857,invalid,300,0.44143995288061755,1
89,11.450108541248362,0.5951299920073951,11.434631865476998,invalid,300,0.5554379499675615,11
90,11.674051891385616,6.9491083975195265,9.380478668079133,invalid,300,0.588899184713871,11
91,17.672212235920956,5.388420058965362,16.830686693643077,invalid,300,0.6481061632101892,17
92,21.098356931246304,20.678050584748064,4.1903328284122185,invalid,300,0.7546622924946101,21
93,19.818792463069318,19.795341990329515,0.9638309914659703,invalid,100,0.8176892017700282,20
94,7.876412158721539,2.734509264035155,7.386496299258696,invalid,300,0.552363061511391,8
95,2.3431132273965263,1.097434234210272,2.070221654312378,invalid,300,0.5024254486947024,2
96,2.9642009033727663,2.9030678235415253,0.5989025024774864,invalid,300,0.40848589575123617,3
97,0.9990023529560674,0.8964403023957608,0.44090870421477985,invalid,100,0.6408642893605758,1
98,0.5166843420568147,0.2994003829488207,0.42109633104170235,invalid,300,0.4683417015243396,0
99,18.95250291048134,1.5507012264826106,18.8889568869747,invalid,100,0.7940473694921778,19
100,9.518856367992365,5.83021340255087,7.524442719244065,invalid,100,0.5990863564771707,9
101,17.625657508876262,13.336988014401781,11.523391572098442,invalid,300,0.6901492930156614,17
102,6.629818134479829,3.8484356905030883,5.398521207917926,invalid,100,0.6595582169898673,6
103,7.44328921915087,7.327060633311429,1.3102430597814605,invalid,300,0.588615445842914,7
104,2.60885814373794,0.2269996365040502,2.598963635600698,invalid,100,0.6072524126299073,2
105,21.025969600666297,19.603890820018268,7.601240843766669,invalid,100,0.8063201487512106,21
106,19.228589992117655,4.7136543485058295,18.64189195783999,invalid,100,0.8067532171370557,19
107,1.0452486959881357,0.5784091506711636,0.870624885289159,invalid,100,0.5753804616689105,1
108,11.574264208000727,9.012433936827962,7.26220534623735,invalid,300,0.6414079384981741,11
109,10.801120011924862,5.297662542339953,9.41270232714771,invalid,300,0.6066664855109286,10
110,4.258911922751313,3.1137533605401893,2.905661848095536,invalid,100,0.60940737343419,4
111,10.037136117241248,1.9202322565003684,9.851741445913216,invalid,300,0.6869894018252259,10
112,3.4291010340425996,1.8809095862232845,2.8672134608580118,invalid,300,0.5914050712487547,3
113,3.299567685638865,0.5434268195588821,3.254509825441665,invalid,100,0.6706476949051327,3
114,2.3829436682289726,1.4464599013975803,1.893719694041717,invalid,100,0.5661009247403298,2
115,17.87314849130692,17.81176792170534,1.4799866538639979,invalid,300,0.5593758483815815,18
116,18.510534761220963,9.787964015051589,15.711004346839983,invalid,100,0.7911357222988732,18
117,17.734984448423525,5.785407038867646,16.76480655362432,invalid,100,0.7044869751716087,18
118,17.60091981446559,14.374286360056583,10.157375150812276,invalid,100,0.7345166549595998,17
119,12.13322075007926,7.484075743750175,9.550060525041934,invalid,300,0.6178663041992833,12
120,3.47880959983015,2.973359194212699,1.805893500199061,invalid,100,0.6052038030821509,3
121,8.106652771676456,2.9478033279972324,7.551706740861831,invalid,100,0.6354760983537456,8
122,18.431803598811086,13.139160443421195,12.926478513005044,invalid,300,0.562386206628662,18
123,12.295452440948957,4.426097888437512,11.471172922138635,invalid,100,0.6953200939867032,12
124,20.544627777444404,4.243997062813731,20.101497940317,invalid,300,0.7337945049540673,20
125,9.711781989702455,8.225408791649885,5.163463917348292,invalid,100,0.6571247011377721,9
126,10.264212621382509,9.364689218982514,4.201982456986302,invalid,300,0.6157657679096843,10
127,18.684098187849358,0.6336396522427669,18.67335068712365,invalid,300,0.6428928691497355,19
128,21.590823305666653,18.626000426524385,10.919512769699558,invalid,300,0.6797051844505904,21
129,14.482238683951216,0.08504366187370661,14.481988981990982,invalid,300,0.5867467943868019,14
130,0.3747631887563921,0.2787583125701871,0.2504820369205765,invalid,300,0.4819001717009016,0
131,3.185333463944634,3.172589957499357,0.2846440550929287,invalid,100,0.5600909800739095,3
132,18.573384477345726,1.485988186426198,18.51384482092007,invalid,300,0.6371521752526549,18
133,19.64255566491981,18.704159532035387,5.99870063010675,invalid,300,0.7329796901103995,19
134,17.078638644900145,13.509781763293658,10.448238831078413,invalid,300,0.6408039068289548,17
135,12.53322147006225,12.234610814875397,2.719547503935773,invalid,300,0.564388958630083,12
136,7.103685168624985,5.671500848348726,4.277431601103897,invalid,100,0.6756021614529945,7
137,4.9033187055076475,2.447732549288788,4.248663283308457,invalid,300,0.5453727770685035,4
138,1.3851071719567674,1.3355982389276162,0.36701392613840117,invalid,300,0.6035581427119872,1
139,13.138508230716722,8.812975484390375,9.744324586144762,invalid,300,0.6615528801033634,13
140,1.997653477896092,1.5389099957621828,1.2737250263277355,invalid,100,0.5587519911018126,2
141,13.145529182606515,13.036954488010249,1.6860472022778468,invalid,300,0.5786382426086207,13
142,22.43048532058531,15.448579648290892,16.26247393748582,invalid,100,0.8278194163360246,22
143,3.6265732805535267,1.7175911389919516,3.194043587442272,invalid,100,0.6800054478360169,3
144,2.1474415199590164,0.3545251929599953,2.117974732899467,invalid,300,0.4569681499204787,2
145,9.795681312605367,9.791388323738474,0.28997770928794636,invalid,300,0.6764835640821986,9
146,15.032638984451403,3.402844887703704,14.642434275320374,invalid,100,0.7187741773394949,15
147,2.814786347947611,1.9712675415083538,2.009260178371099,invalid,100,0.5957611869791322,2
148,22.288203189335466,13.586211658658591,17.668583819175577,invalid,300,0.7042210211171918,22
149,21.42842936797086,16.435426690278245,13.749703076306975,invalid,300,0.7109977459263609,21
150,0.1416174743392499,0.14065419296579854,0.016489603978507596,invalid,100,0.5872457551451967,0
151,5.088067923258938,3.9502851511866326,3.2068181139582785,invalid,300,0.5630618788323866,5
152,7.423237122200036,3.3315356312538134,6.633650556827284,invalid,100,0.7768786830173193,7
153,13.239195204300982,5.14566703299385,12.198294980985924,invalid,300,0.6409454405346358,13
154,2.8397270585526204,2.821005309974398,0.325543865204319,invalid,300,0.5731327375382045,2
155,0.4981693208124367,0.06493031219047737,0.4939197574075891,invalid,300,0.4802769559182516,0
156,7.158361906493727,1.6470434360311332,6.966304120849683,invalid,300,0.6206390254306852,7
157,15.750735673780179,2.5190050248625995,15.54799948385671,invalid,300,0.6636083311243619,16
158,16.87521362929039,15.79861213758883,5.930993977422251,invalid,100,0.7821565484279124,17
159,11.444243329805616,8.598985236201417,7.551699033951922,invalid,100,0.7818642842445493,11
160,13.608112188269537,13.605294446157485,0.27691219165326864,invalid,100,0.6935754126339053,13
161,3.1071414935112704,0.47596314812831425,3.0704702151825596,invalid,100,0.5862079675356948,3
162,15.947523255680885,10.567853349086738,11.94336525367448,invalid,100,0.7117160191590939,16
163,18.195083511766043,0.34597204344025323,18.191793956212738,invalid,300,0.6412657967908153,18
164,20.54945627772763,20.542977213921223,0.5159849789993755,invalid,300,0.63158545285314,20
165,12.163619104012326,9.139232845324512,8.02670870945466,invalid,300,0.6508157878999719,12
166,5.002862714952562,2.9544592933882314,4.037301775737657,invalid,100,0.6726205911415533,5
167,4.07762914869478,2.134874626095164,3.474099855378419,invalid,300,0.5521124165850186,4
168,5.447494297294006,1.270283232944462,5.297317682294586,invalid,300,0.5359951569026249,5
169,5.165520852746869,0.7805788208512373,5.106202344659016,invalid,100,0.5987252922639645,5
170,21.074033990480213,21.07259542130371,0.24623330799316223,invalid,300,0.7280791620653557,21
171,5.912280462817016,5.121417580842553,2.9540044403562766,invalid,100,0.6376193041081587,6
172,12.577187703708116,10.73278884799014,6.556896680501007,invalid,300,0.6144422656613888,12
173,21.698218335663032,17.326355029560947,13.061780136402218,invalid,100,0.796844426132781,22
174,21.183664792381922,3.6117247278903672,20.873502306176285,invalid,300,0.7012416144804053,21
175,5.420991732598748,2.043455562849347,5.021099553640022,invalid,300,0.5924419971310613,5
176,19.084127389401484,9.14051382881216,16.752758732823605,invalid,300,0.6263702073529052,19
177,22.379316726535258,17.451540680448428,14.009908815735892,invalid,300,0.7316569901660168,22
178,15.98342936097618,15.104851838094602,5.226228571974775,invalid,300,0.5855294769621728,16
179,16.10675309921428,0.7629949134642345,16.08867098802995,invalid,300,0.6765641511477913,16
180,3.8261654602907895,0.7311428290197974,3.7556587029568003,invalid,300,0.5655184831801674,3
181,1.2522277661815508,1.0689432090207918,0.6522536272680809,invalid,100,0.6295113751774404,1
182,8.128229512792313,4.039240268261166,7.053556058321606,invalid,300,0.5562737633117532,8
183,16.862516230167298,13.577807123380747,9.999380347447863,invalid,300,0.695474347598126,17
184,22.569024690445303,21.304898091817694,7.44729432580669,invalid,300,0.6496511267222451,22
185,1.2359622568911732,0.7186138035017561,1.0055828667376259,invalid,300,0.5465793060103998,1
186,8.733344888317108,8.732252230350356,0.13814457584638148,invalid,100,0.6028442204014305,8
187,12.967282455060774,8.090535910278087,10.133787196987496,invalid,100,0.7460624990400482,13
188,11.465902343512626,1.6335123695386076,11.348945056239048,invalid,100,0.68686069183169,11
189,13.602288410654614,13.272775520318431,2.975849457527145,invalid,300,0.6321946571541034,13
190,17.544736359559604,2.8637330954895632,17.309442702878986,invalid,100,0.7748748726332153,17
191,10.721530680912668,5.330177730186263,9.30271065369541,invalid,100,0.6455743488142491,10
192,16.676314609467504,12.90421230518776,10.563180095813006,invalid,100,0.8078896695262892,16
193,20.089656129964744,18.126716593894297,8.661202511479981,invalid,100,0.80978792550634,20
194,21.723279290762676,21.520378614971793,2.9621221130708504,invalid,100,0.7626069422453963,22
195,17.404626092830235,5.892397271705956,16.376833143914585,invalid,100,0.8013202094915023,17
196,22.467833836773043,22.23853133486128,3.2017622312152985,invalid,100,0.7480209812692467,22
197,17.458605103838327,14.56799516349189,9.621663530193029,invalid,300,0.6303159939638584,17
198,22.02133340736798,21.485243972557925,4.829432314270935,invalid,100,0.9190963051151155,22
199,6.530076270685851,5.167079037925991,3.9928924749860526,invalid,100,0.657057092941425,6
200,19.522619567635424,15.134662518467405,12.331855709288826,invalid,100,0.804256316340747,19
201,8.317219964671843,2.7719480044220743,7.841712325858197,invalid,300,0.6139646080180116,8
202,14.933861214233769,12.842390858976598,7.621890040617878,invalid,300,0.6173929658414511,15
203,5.530608900438309,1.806793318019806,5.227153404633005,invalid,300,0.5242099320291455,5
204,18.375199720381325,18.35845705952324,0.7842315713762092,invalid,300,0.6457536843456009,18
205,14.318284314748384,4.531350626267725,13.582346160358037,invalid,100,0.7245671138519512,14
206,1.3665836355391996,0.3638349226703776,1.3172604078043855,invalid,100,0.5923254309528416,1
207,1.251692895802974,0.35806008299876524,1.1993865441827136,invalid,100,0.6607662578832291,1
208,17.00988321158464,1.5370403148310925,16.940296158637043,invalid,100,0.8260842041898053,17
209,0.7091369457526303,0.1004620547489711,0.7019847458363918,invalid,300,0.4811988888311294,0
210,3.620724555910014,3.5890231658004823,0.47807847171489964,invalid,300,0.5184640981887603,3
211,17.292905785851133,8.866546882760645,14.846849392855411,invalid,300,0.5795589034668174,17
212,20.759377737210126,19.984375283330586,5.619297871725705,invalid,300,0.6270572257695848,21
213,4.0634190573129025,3.5016978603663578,2.061428274289297,invalid,300,0.6615794171209317,4
214,0.2952131103151045,0.054271888914232756,0.2901815682906122,invalid,300,0.5516308148590685,0
215,16.818344248778114,8.966960273102394,14.22850402294673,invalid,100,0.7307566789902747,17
216,2.380984790133535,2.021754114590598,1.2576163449093767,invalid,100,0.5678841342285722,2
217,12.378170805756984,0.5083552556187619,12.36772765832832,invalid,100,0.6878878287225428,12
218,3.1454102195389986,1.3966272531527473,2.818339540391005,invalid,100,0.6124451614578618,3
219,5.082011822879921,4.808430584077984,1.6449436117979133,invalid,100,0.5909297913948163,5
220,3.885942892060862,3.8083237512170935,0.7728016344923847,invalid,100,0.5837410830256715,3
221,16.679717604838647,12.0637706518725,11.51861176688337,invalid,300,0.670649139433253,16
222,3.2975142839694516,2.0860473716381938,2.553822001679825,invalid,300,0.47133546882809985,3
223,18.064978396575377,12.048742880221901,13.459986607535578,invalid,100,0.7490517385260316,18
224,9.254495593564684,3.024687692537208,8.746253658219734,invalid,100,0.6434706034767383,9
225,16.915329560275698,16.907305676779348,0.5209499828982678,invalid,300,0.6390780383501681,17
226,13.051954880603276,8.84836065906405,9.594792329823054,invalid,300,0.6848341158299401,13
227,16.311178149900762,15.786715838315114,4.102942319615371,invalid,100,0.8447908510382101,16
228,12.78849145854858,4.836615560382245,11.838609027518322,invalid,300,0.6763029289738693,13
229,11.140022691666472,0.6616054933014726,11.120358975414293,invalid,100,0.6848125985965046,11
230,12.429129913340043,10.414141274783688,6.784462536673857,invalid,100,0.7382935778095332,12
231,9.728227337652902,2.338804001035977,9.442902253957486,invalid,100,0.6793201603877271,9
232,6.49845818552644,1.1114252639130007,6.402709791312699,invalid,300,0.5607024204613336,6
233,7.356933828412517,0.5622095129911256,7.335420630007712,invalid,300,0.5276049553177553,7
234,18.204280428076956,13.05435923104078,12.687770922073195,invalid,300,0.7133823818518127,18
235,15.330992078685961,11.299872774993142,10.361090356989484,invalid,300,0.7063189157782708,15
236,22.388083581845663,1.7243041575395759,22.321582865916994,invalid,100,0.8878479817988463,22
237,2.5638911129809414,2.0230490773073053,1.5750587512942842,invalid,100,0.6210445101474222,2
238,14.189293216605611,5.769699275550883,12.963279378942568,invalid,300,0.6222100918130662,14
239,18.74876061118421,15.606414434347137,10.39018060280445,invalid,100,0.7291630865011748,19
240,10.563869077763254,3.593869085853296,9.933752306448488,invalid,300,0.4647220477161012,10
241,14.866833785264397,14.123956534702677,4.640754098690047,invalid,100,0.7939573568130537,15
242,1.975662208740432,0.49496010230564313,1.912656702121609,invalid,100,0.5715842445216922,2
243,15.968475567491218,0.3721542153319468,15.96413834785876,invalid,300,0.6743190144205343,16
244,9.993124549636624,0.35080758854738897,9.986965119613052,invalid,300,0.5300232024698802,10
245,3.25713926811083,0.5290204470744879,3.213890722853946,invalid,300,0.5361156555536141,3
246,2.531546433367474,1.6701263063114002,1.9024735123681005,invalid,300,0.5337987121754344,2
247,12.392873851266778,7.448771362989557,9.904500364749277,invalid,300,0.5989586223625752,12
248,5.8227787567949445,1.2248961192246153,5.69248469015868,invalid,100,0.6259349897859463,5
249,17.91498725980926,17.224009074920403,4.927502400424341,invalid,100,0.7225459285202667,18
250,12.133632580208722,8.036324007628702,9.09079402670158,invalid,300,0.6499212319057114,12
251,4.952209803420746,4.121749141526401,2.7450985321884023,invalid,100,0.6021947869562914,5
252,3.0777760445131337,0.9910119825237034,2.91386352300058,invalid,300,0.496351382837971,3
253,7.8890433018576385,7.192384228927668,3.2413906463210256,invalid,100,0.6458934574910167,8
254,2.7133563244724166,2.313879997354935,1.4171315751881286,invalid,100,0.553611440514618,2
255,3.207189140968419,3.126938028901952,0.7129661628384061,invalid,300,0.5712288033731912,3
256,6.790525821678926,1.5772897097715681,6.604801140559569,invalid,100,0.6281917683787341,6
257,20.654949592488293,17.993734090491998,10.141620982313354,invalid,300,0.7075140359258483,21
258,10.117315323584071,10.008560479971708,1.4794547899741786,invalid,100,0.7427265921632051,10
259,21.845635930803947,9.656919513488845,19.59529828125183,invalid,300,0.6813900528026119,22
260,7.8484245760534685,7.6488939315615,1.7584623822310543,invalid,100,0.5805256219291163,7
261,21.381786736418,20.114515926221173,7.251693119227784,invalid,300,0.6437219233447135,21
262,3.80460907988958,2.896256750154444,2.4671333745793023,invalid,300,0.48147425058363624,3
263,15.865735510648426,11.947011587527703,10.43985045014196,invalid,300,0.6915359627530366,16
264,2.4103231578712188,1.188865168325498,2.0967253842391163,invalid,300,0.5259967284136686,2
265,18.771649790428352,13.562713310420065,12.97796761877002,invalid,300,0.6295831637299772,19
266,11.432123970876045,2.1177011936087555,11.234269007820078,invalid,300,0.5609531489890799,11
267,20.193302773986048,19.253074995369182,6.090039420608262,invalid,100,0.699295899425358,20
268,16.95642223857769,8.38517076083611,14.738017724393986,invalid,300,0.594213317734264,17
269,15.479650825942969,4.472324585689357,14.819510872270898,invalid,300,0.7133972521679532,15
270,0.4933523747498215,0.4921334394951575,0.03465895846609521,invalid,300,0.46382796247225655,0
271,8.668989297220831,8.025668259252308,3.277197648564905,invalid,100,0.6543859690031602,8
272,21.20113572304636,20.754303105106143,4.329787358336892,invalid,300,0.6807224195803404,21
273,10.784763735330209,1.0273856007463067,10.735716448112475,invalid,100,0.7401509363478125,10
274,1.6995923351396678,1.3729796862278965,1.0017688789691241,invalid,300,0.44796898795471535,1
275,19.018006987896396,14.202975889175695,12.647531999689503,invalid,100,0.6649547178976287,19
276,1.2298803026463272,1.1484420784223097,0.44009811559067874,invalid,100,0.5753886236427309,1
277,7.820385173364676,6.9418048011497815,3.601356739135391,invalid,100,0.6390901495209589,7
278,1.1144996634329605,0.9874916676790729,0.5166911128097577,invalid,300,0.5657461086275943,1
279,0.39982197068366676,0.3957673786268218,0.056796040849911016,invalid,300,0.4271590482213681,0
280,14.864454385926603,1.5710799199545746,14.781194541592644,invalid,300,0.5958548279422635,15
281,2.062512646950813,2.0239903279675433,0.3967638732620251,invalid,100,0.5813602839264642,2
282,14.488657589730582,7.350755639027812,12.4854951959367,invalid,300,0.5949965241911551,14
283,4.69801530487653,4.147514613770656,2.206687638387672,invalid,300,0.5855120004598661,4
284,4.114837253034071,0.9648888827428557,4.0001093813689925,invalid,300,0.47107077874498293,4
285,12.75744563355275,11.489693842477037,5.544308297632756,invalid,100,0.6923125906663476,12
286,9.097428342821011,4.981041712091764,7.612649073428054,invalid,100,0.6879990920360328,9
287,6.831789159568058,5.922718407533263,3.4051064279781755,invalid,300,0.5233801220291597,6
288,6.588867156573935,6.2416254017846695,2.1107540715997803,invalid,100,0.6020076687306617,6
289,3.458132151272544,0.8544359724290598,3.350912882288061,invalid,100,0.6198459215792804,3
290,17.035706284640277,5.014578569743746,16.28094869423766,invalid,300,0.6428479567989972,17
291,21.72174704154889,13.20873269583563,17.2442359966164,invalid,100,0.8501491478042024,22
292,8.88329012277295,8.502004363655523,2.5746388495744195,invalid,100,0.6771852567696588,9
293,12.739717984867838,12.59878353704586,1.8897268904863638,invalid,300,0.6297809249820505,12
294,0.6580349290629803,0.33138564907940515,0.568501116490674,invalid,100,0.5782001993168644,0
295,7.891127366083831,7.042905283905482,3.5591257732332777,invalid,300,0.553310712018,8
296,13.8193618495277,11.887891363917184,7.046474355866549,invalid,100,0.7192742832324603,14
297,9.570340633248627,9.56854210920806,0.18553096971096844,invalid,100,0.6623424536538379,9
298,12.649093696738987,9.911723795158169,7.858581472338205,invalid,300,0.6403661993353965,12
299,11.224587873522937,7.374194022824981,8.462424915127489,invalid,300,0.6379050292765067,11
300,8.792557997832555,4.021404483859117,7.8190397186896945,invalid,100,0.6556330530085269,8
301,4.3608365590727045,0.7387682249544448,4.297803741999246,invalid,300,0.5446242201407185,4
302,13.503640840759111,8.406850593409597,10.567553125312697,invalid,100,0.6717604877401868,13
303,19.080621450125918,2.5324260425914353,18.911819935210097,invalid,100,0.827911741570249,19
304,21.351788448234334,14.455155532120783,15.71455848824112,invalid,300,0.6340608468320894,21
305,16.761902774014505,0.18418174975411208,16.76089083815573,invalid,100,0.6991366929584175,17
306,18.715280131611667,11.373017117877726,14.863249713341919,invalid,100,0.8160927213510897,19
307,3.8716040127164932,2.745187724791307,2.7300662971689134,invalid,300,0.572651932433994,3
308,6.013698416519507,4.996829558639643,3.346081739401231,invalid,300,0.5443142915062016,6
309,7.264307118934602,1.3770789142415454,7.132588000309233,invalid,100,0.5968969964665676,7
310,19.72807717715601,14.780129517551451,13.066935392517564,invalid,300,0.6868945508010987,20
311,0.4198593878057376,0.3962618309158959,0.13877487844631933,invalid,300,0.4668850039976088,0
312,5.432191308239319,1.60142390907959,5.190774881724216,invalid,300,0.5034871221540088,5
313,10.092960548479244,5.774261512598425,8.27802854653709,invalid,300,0.5020641605162456,10
314,22.341984763232166,20.392378038858265,9.127716093349383,invalid,100,0.7212335851991633,22
315,22.60879791125516,20.613980726388384,9.285555535565113,invalid,300,0.7210745482208529,22
316,18.006792814550757,17.078623167920597,5.706594269292553,invalid,100,0.7545633728281892,18
317,1.4863266164022482,0.03470276603338095,1.4859214409434263,invalid,300,0.5434927646648606,1
318,3.698857094636835,1.6663070890253737,3.3022665688295114,invalid,100,0.5818806688345055,3
