38.678	2.5	1
41.237	2.5	1
43.796	2.5	1
46.355	2.5	1
48.927	2.5	1
51.486	2.5	1
54.045	2.5	1
56.604	2.5	1
59.163	2.5	1
61.722	2.5	1
109.996	2.5	1
112.555	2.5	1
115.114	2.5	1
117.673	2.5	1
120.232	2.5	1
122.79	2.5	1
125.349	2.5	1
127.908	2.5	1
130.467	2.5	1
133.026	2.5	1
224.403	2.5	1
226.975	2.5	1
229.547	2.5	1
232.12	2.5	1
234.692	2.5	1
237.264	2.5	1
239.837	2.5	1
242.409	2.5	1
244.981	2.5	1
247.554	2.5	1
252.618	2.5	1
255.191	2.5	1
257.763	2.5	1
260.335	2.5	1
262.907	2.5	1
265.48	2.5	1
268.052	2.5	1
270.624	2.5	1
273.197	2.5	1
275.769	2.5	1
