10.583	2.5	1
13.168	2.5	1
15.741	2.5	1
18.313	2.5	1
20.872	2.5	1
23.444	2.5	1
26.016	2.5	1
28.575	2.5	1
31.147	2.5	1
33.706	2.5	1
38.771	2.5	1
41.343	2.5	1
43.929	2.5	1
46.488	2.5	1
49.047	2.5	1
51.606	2.5	1
54.191	2.5	1
56.751	2.5	1
59.336	2.5	1
61.895	2.5	1
81.98	2.5	1
84.565	2.5	1
87.137	2.5	1
89.71	2.5	1
92.282	2.5	1
94.868	2.5	1
97.453	2.5	1
100.025	2.5	1
102.598	2.5	1
105.17	2.5	1
112.793	2.5	1
115.352	2.5	1
117.938	2.5	1
120.524	2.5	1
123.082	2.5	1
125.655	2.5	1
128.214	2.5	1
130.799	2.5	1
133.358	2.5	1
153.43	2.5	1
156.002	2.5	1
158.561	2.5	1
161.12	2.5	1
163.692	2.5	1
166.252	2.5	1
168.823	2.5	1
171.409	2.5	1
173.995	2.5	1
176.554	2.5	1
181.631	2.5	1
184.217	2.5	1
186.789	2.5	1
189.362	2.5	1
191.96	2.5	1
194.533	2.5	1
197.105	2.5	1
199.691	2.5	1
202.263	2.5	1
204.848	2.5	1
224.947	2.5	1
227.532	2.5	1
230.105	2.5	1
232.677	2.5	1
235.249	2.5	1
237.848	2.5	1
240.42	2.5	1
243.006	2.5	1
245.578	2.5	1
248.164	2.5	1
253.242	2.5	1
255.827	2.5	1
258.4	2.5	1
260.985	2.5	1
263.557	2.5	1
266.13	2.5	1
268.702	2.5	1
271.287	2.5	1
273.86	2.5	1
276.432	2.5	1
