38.663	2.5	1
41.222	2.5	1
43.781	2.5	1
46.34	2.5	1
48.899	2.5	1
51.458	2.5	1
54.017	2.5	1
56.576	2.5	1
59.135	2.5	1
61.694	2.5	1
112.526	2.5	1
117.644	2.5	1
120.202	2.5	1
122.761	2.5	1
125.32	2.5	1
127.879	2.5	1
130.438	2.5	1
132.997	2.5	1
224.372	2.5	1
226.944	2.5	1
229.516	2.5	1
232.089	2.5	1
234.661	2.5	1
237.233	2.5	1
239.805	2.5	1
242.378	2.5	1
244.95	2.5	1
247.522	2.5	1
252.587	2.5	1
255.159	2.5	1
257.731	2.5	1
260.303	2.5	1
262.876	2.5	1
265.448	2.5	1
268.02	2.5	1
270.592	2.5	1
273.165	2.5	1
275.737	2.5	1
