10.57	2.5	1
13.169	2.5	1
15.741	2.5	1
18.313	2.5	1
20.872	2.5	1
23.458	2.5	1
26.017	2.5	1
28.576	2.5	1
31.161	2.5	1
33.72	2.5	1
81.888	2.5	1
84.474	2.5	1
87.046	2.5	1
89.618	2.5	1
92.191	2.5	1
94.776	2.5	1
97.362	2.5	1
99.934	2.5	1
102.506	2.5	1
153.313	2.5	1
155.872	2.5	1
158.431	2.5	1
160.99	2.5	1
163.575	2.5	1
166.134	2.5	1
168.72	2.5	1
171.292	2.5	1
173.851	2.5	1
176.41	2.5	1
181.488	2.5	1
184.074	2.5	1
186.646	2.5	1
189.245	2.5	1
191.831	2.5	1
194.403	2.5	1
196.976	2.5	1
199.561	2.5	1
202.134	2.5	1
204.719	2.5	1
