10.556	2.5	1
13.115	2.5	1
15.688	2.5	1
18.26	2.5	1
20.819	2.5	1
23.378	2.5	1
25.937	2.5	1
28.496	2.5	1
31.055	2.5	1
33.614	2.5	1
38.665	2.5	1
41.237	2.5	1
43.81	2.5	1
46.369	2.5	1
48.928	2.5	1
51.487	2.5	1
54.059	2.5	1
56.618	2.5	1
59.177	2.5	1
61.736	2.5	1
81.808	2.5	1
84.38	2.5	1
86.952	2.5	1
89.525	2.5	1
92.097	2.5	1
94.669	2.5	1
97.242	2.5	1
99.814	2.5	1
102.386	2.5	1
104.959	2.5	1
112.569	2.5	1
115.128	2.5	1
117.687	2.5	1
120.246	2.5	1
122.805	2.5	1
125.364	2.5	1
127.923	2.5	1
130.482	2.5	1
133.041	2.5	1
153.113	2.5	1
155.685	2.5	1
158.244	2.5	1
165.934	2.5	1
168.493	2.5	1
171.065	2.5	1
173.638	2.5	1
176.197	2.5	1
181.261	2.5	1
183.834	2.5	1
186.406	2.5	1
188.978	2.5	1
191.551	2.5	1
194.123	2.5	1
196.695	2.5	1
199.267	2.5	1
201.84	2.5	1
204.425	2.5	1
224.511	2.5	1
227.096	2.5	1
229.669	2.5	1
232.241	2.5	1
234.813	2.5	1
237.412	2.5	1
239.985	2.5	1
242.583	2.5	1
245.156	2.5	1
247.741	2.5	1
252.833	2.5	1
255.418	2.5	1
257.991	2.5	1
260.563	2.5	1
263.135	2.5	1
265.708	2.5	1
268.28	2.5	1
270.852	2.5	1
273.425	2.5	1
275.997	2.5	1
